date,weekday,iso_week,year,month,work_package,ap_title,planned_activity_raw,subactivity,planned_artifact,planned_hours,category,source_label
2027-09-09,Donnerstag,36,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Ablationsstudien für Entity, Zeit, Status, Graph, NLI/LLM und Fusion durchführen (geplante Etappe 10/12)","Ablationsstudien für Entity, Zeit, Status, Graph, NLI/LLM und Fusion durchführen",Ablation Results,8,AP,AP6
2027-09-10,Freitag,36,2027,9,,,"Geplanter Puffer für Administration, Urlaub oder nicht begünstigte Tätigkeiten.","Geplanter Puffer für Administration, Urlaub oder nicht begünstigte Tätigkeiten.",,0,BUFFER,Puffer / kein FuE
2027-09-13,Montag,37,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Ablationsstudien für Entity, Zeit, Status, Graph, NLI/LLM und Fusion durchführen (geplante Etappe 11/12)","Ablationsstudien für Entity, Zeit, Status, Graph, NLI/LLM und Fusion durchführen",Ablation Results,8,AP,AP6
2027-09-14,Dienstag,37,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Ablationsstudien für Entity, Zeit, Status, Graph, NLI/LLM und Fusion durchführen (geplante Etappe 12/12)","Ablationsstudien für Entity, Zeit, Status, Graph, NLI/LLM und Fusion durchführen",Ablation Results,4,AP,AP6
2027-09-14,Dienstag,37,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen (geplante Etappe 1/9),Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen,Error Analysis,4,AP,AP6
2027-09-15,Mittwoch,37,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen (geplante Etappe 1/9),Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen,Error Analysis,8,AP,AP6
2027-09-16,Donnerstag,37,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen (geplante Etappe 2/9),Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen,Error Analysis,8,AP,AP6
2027-09-17,Freitag,37,2027,9,,,"Geplanter Puffer für Administration, Urlaub oder nicht begünstigte Tätigkeiten.","Geplanter Puffer für Administration, Urlaub oder nicht begünstigte Tätigkeiten.",,0,BUFFER,Puffer / kein FuE
2027-09-20,Montag,38,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen (geplante Etappe 3/9),Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen,Error Analysis,8,AP,AP6
2027-09-21,Dienstag,38,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen (geplante Etappe 4/9),Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen,Error Analysis,8,AP,AP6
2027-09-22,Mittwoch,38,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen (geplante Etappe 5/9),Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen,Error Analysis,8,AP,AP6
2027-09-23,Donnerstag,38,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen (geplante Etappe 6/9),Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen,Error Analysis,8,AP,AP6
2027-09-24,Freitag,38,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen (geplante Etappe 7/9),Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen,Error Analysis,8,AP,AP6
2027-09-27,Montag,39,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen (geplante Etappe 8/9),Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen,Error Analysis,8,AP,AP6
2027-09-28,Dienstag,39,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen (geplante Etappe 9/9),Systematische False-Positive-/False-Negative- und Fehlertaxonomieanalyse durchführen,Error Analysis,4,AP,AP6
2027-09-28,Dienstag,39,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen (geplante Etappe 1/7)","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen",Robustness Text,4,AP,AP6
2027-09-29,Mittwoch,39,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen (geplante Etappe 1/7)","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen",Robustness Text,8,AP,AP6
2027-09-30,Donnerstag,39,2027,9,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen (geplante Etappe 2/7)","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen",Robustness Text,8,AP,AP6
2027-10-01,Freitag,39,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen (geplante Etappe 3/7)","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen",Robustness Text,8,AP,AP6
2027-10-04,Montag,40,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen (geplante Etappe 4/7)","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen",Robustness Text,8,AP,AP6
2027-10-05,Dienstag,40,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen (geplante Etappe 5/7)","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen",Robustness Text,8,AP,AP6
2027-10-06,Mittwoch,40,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen (geplante Etappe 6/7)","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen",Robustness Text,8,AP,AP6
2027-10-07,Donnerstag,40,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen (geplante Etappe 7/7)","Robustheit gegenüber Paraphrasen, Synonymen, Tippfehlern und Zusatzkontext testen",Robustness Text,4,AP,AP6
2027-10-07,Donnerstag,40,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit bei langen Dokumenten, Kontextmenge und Dokumentreihenfolge untersuchen (geplante Etappe 1/5)","Robustheit bei langen Dokumenten, Kontextmenge und Dokumentreihenfolge untersuchen",Robustness Context,4,AP,AP6
2027-10-08,Freitag,40,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit bei langen Dokumenten, Kontextmenge und Dokumentreihenfolge untersuchen (geplante Etappe 1/5)","Robustheit bei langen Dokumenten, Kontextmenge und Dokumentreihenfolge untersuchen",Robustness Context,8,AP,AP6
2027-10-11,Montag,41,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit bei langen Dokumenten, Kontextmenge und Dokumentreihenfolge untersuchen (geplante Etappe 2/5)","Robustheit bei langen Dokumenten, Kontextmenge und Dokumentreihenfolge untersuchen",Robustness Context,8,AP,AP6
2027-10-12,Dienstag,41,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit bei langen Dokumenten, Kontextmenge und Dokumentreihenfolge untersuchen (geplante Etappe 3/5)","Robustheit bei langen Dokumenten, Kontextmenge und Dokumentreihenfolge untersuchen",Robustness Context,8,AP,AP6
2027-10-13,Mittwoch,41,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit bei langen Dokumenten, Kontextmenge und Dokumentreihenfolge untersuchen (geplante Etappe 4/5)","Robustheit bei langen Dokumenten, Kontextmenge und Dokumentreihenfolge untersuchen",Robustness Context,8,AP,AP6
2027-10-14,Donnerstag,41,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen","Robustheit bei langen Dokumenten, Kontextmenge und Dokumentreihenfolge untersuchen (geplante Etappe 5/5)","Robustheit bei langen Dokumenten, Kontextmenge und Dokumentreihenfolge untersuchen",Robustness Context,4,AP,AP6
2027-10-14,Donnerstag,41,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Fehlerfortpflanzung über Graphkanten und mehrstufige Konfliktpfade untersuchen (geplante Etappe 1/5),Fehlerfortpflanzung über Graphkanten und mehrstufige Konfliktpfade untersuchen,Propagation Study,4,AP,AP6
2027-10-15,Freitag,41,2027,10,,,"Geplanter Puffer für Administration, Urlaub oder nicht begünstigte Tätigkeiten.","Geplanter Puffer für Administration, Urlaub oder nicht begünstigte Tätigkeiten.",,0,BUFFER,Puffer / kein FuE
2027-10-18,Montag,42,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Fehlerfortpflanzung über Graphkanten und mehrstufige Konfliktpfade untersuchen (geplante Etappe 1/5),Fehlerfortpflanzung über Graphkanten und mehrstufige Konfliktpfade untersuchen,Propagation Study,8,AP,AP6
2027-10-19,Dienstag,42,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Fehlerfortpflanzung über Graphkanten und mehrstufige Konfliktpfade untersuchen (geplante Etappe 2/5),Fehlerfortpflanzung über Graphkanten und mehrstufige Konfliktpfade untersuchen,Propagation Study,8,AP,AP6
2027-10-20,Mittwoch,42,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Fehlerfortpflanzung über Graphkanten und mehrstufige Konfliktpfade untersuchen (geplante Etappe 3/5),Fehlerfortpflanzung über Graphkanten und mehrstufige Konfliktpfade untersuchen,Propagation Study,8,AP,AP6
2027-10-21,Donnerstag,42,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Fehlerfortpflanzung über Graphkanten und mehrstufige Konfliktpfade untersuchen (geplante Etappe 4/5),Fehlerfortpflanzung über Graphkanten und mehrstufige Konfliktpfade untersuchen,Propagation Study,8,AP,AP6
2027-10-22,Freitag,42,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Fehlerfortpflanzung über Graphkanten und mehrstufige Konfliktpfade untersuchen (geplante Etappe 5/5),Fehlerfortpflanzung über Graphkanten und mehrstufige Konfliktpfade untersuchen,Propagation Study,4,AP,AP6
2027-10-22,Freitag,42,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen (geplante Etappe 1/8),Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen,Alternative Fusion,4,AP,AP6
2027-10-25,Montag,43,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen (geplante Etappe 1/8),Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen,Alternative Fusion,8,AP,AP6
2027-10-26,Dienstag,43,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen (geplante Etappe 2/8),Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen,Alternative Fusion,8,AP,AP6
2027-10-27,Mittwoch,43,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen (geplante Etappe 3/8),Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen,Alternative Fusion,8,AP,AP6
2027-10-28,Donnerstag,43,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen (geplante Etappe 4/8),Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen,Alternative Fusion,8,AP,AP6
2027-10-29,Freitag,43,2027,10,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen (geplante Etappe 5/8),Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen,Alternative Fusion,8,AP,AP6
2027-11-01,Montag,44,2027,11,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen (geplante Etappe 6/8),Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen,Alternative Fusion,8,AP,AP6
2027-11-02,Dienstag,44,2027,11,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen (geplante Etappe 7/8),Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen,Alternative Fusion,8,AP,AP6
2027-11-03,Mittwoch,44,2027,11,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen (geplante Etappe 8/8),Alternative Fusionsarchitekturen bei identifizierten Schwächen entwickeln und testen,Alternative Fusion,4,AP,AP6
2027-11-03,Mittwoch,44,2027,11,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Wichtige Experimente mit mehreren Seeds wiederholen und statistisch zusammenfassen (geplante Etappe 1/3),Wichtige Experimente mit mehreren Seeds wiederholen und statistisch zusammenfassen,Repeated Runs,4,AP,AP6
2027-11-04,Donnerstag,44,2027,11,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Wichtige Experimente mit mehreren Seeds wiederholen und statistisch zusammenfassen (geplante Etappe 1/3),Wichtige Experimente mit mehreren Seeds wiederholen und statistisch zusammenfassen,Repeated Runs,8,AP,AP6
2027-11-05,Freitag,44,2027,11,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Wichtige Experimente mit mehreren Seeds wiederholen und statistisch zusammenfassen (geplante Etappe 2/3),Wichtige Experimente mit mehreren Seeds wiederholen und statistisch zusammenfassen,Repeated Runs,8,AP,AP6
2027-11-08,Montag,45,2027,11,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Wichtige Experimente mit mehreren Seeds wiederholen und statistisch zusammenfassen (geplante Etappe 3/3),Wichtige Experimente mit mehreren Seeds wiederholen und statistisch zusammenfassen,Repeated Runs,4,AP,AP6
2027-11-08,Montag,45,2027,11,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Finale Architektur und Evaluationskonfiguration für AP7 festlegen (geplante Etappe 1/2),Finale Architektur und Evaluationskonfiguration für AP7 festlegen,Final Architecture Freeze,4,AP,AP6
2027-11-09,Dienstag,45,2027,11,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Finale Architektur und Evaluationskonfiguration für AP7 festlegen (geplante Etappe 1/2),Finale Architektur und Evaluationskonfiguration für AP7 festlegen,Final Architecture Freeze,8,AP,AP6
2027-11-10,Mittwoch,45,2027,11,AP6,"Kalibrierung, Ablation, Fehler- und Robustheitsanalysen",Finale Architektur und Evaluationskonfiguration für AP7 festlegen (geplante Etappe 2/2),Finale Architektur und Evaluationskonfiguration für AP7 festlegen,Final Architecture Freeze,4,AP,AP6
2027-11-10,Mittwoch,45,2027,11,AP7,Finale Validierung und technische Schlussauswertung,"Finales Evaluationsprotokoll, Testset-Hash und Auswertungsregeln einfrieren (geplante Etappe 1/2)","Finales Evaluationsprotokoll, Testset-Hash und Auswertungsregeln einfrieren",Evaluation Protocol,4,AP,AP7
2027-11-11,Donnerstag,45,2027,11,AP7,Finale Validierung und technische Schlussauswertung,"Finales Evaluationsprotokoll, Testset-Hash und Auswertungsregeln einfrieren (geplante Etappe 1/2)","Finales Evaluationsprotokoll, Testset-Hash und Auswertungsregeln einfrieren",Evaluation Protocol,8,AP,AP7
2027-11-12,Freitag,45,2027,11,AP7,Finale Validierung und technische Schlussauswertung,"Finales Evaluationsprotokoll, Testset-Hash und Auswertungsregeln einfrieren (geplante Etappe 2/2)","Finales Evaluationsprotokoll, Testset-Hash und Auswertungsregeln einfrieren",Evaluation Protocol,4,AP,AP7
2027-11-12,Freitag,45,2027,11,AP7,Finale Validierung und technische Schlussauswertung,Ausgewählte Architektur einmalig auf zurückgehaltenem Testset ausführen (geplante Etappe 1/5),Ausgewählte Architektur einmalig auf zurückgehaltenem Testset ausführen,Final Test Results,4,AP,AP7
2027-11-15,Montag,46,2027,11,AP7,Finale Validierung und technische Schlussauswertung,Ausgewählte Architektur einmalig auf zurückgehaltenem Testset ausführen (geplante Etappe 1/5),Ausgewählte Architektur einmalig auf zurückgehaltenem Testset ausführen,Final Test Results,8,AP,AP7
2027-11-16,Dienstag,46,2027,11,AP7,Finale Validierung und technische Schlussauswertung,Ausgewählte Architektur einmalig auf zurückgehaltenem Testset ausführen (geplante Etappe 2/5),Ausgewählte Architektur einmalig auf zurückgehaltenem Testset ausführen,Final Test Results,8,AP,AP7
2027-11-17,Mittwoch,46,2027,11,,,Feiertag: Buß- und Bettag,Feiertag: Buß- und Bettag,,0,HOLIDAY,Feiertag
2027-11-18,Donnerstag,46,2027,11,AP7,Finale Validierung und technische Schlussauswertung,Ausgewählte Architektur einmalig auf zurückgehaltenem Testset ausführen (geplante Etappe 3/5),Ausgewählte Architektur einmalig auf zurückgehaltenem Testset ausführen,Final Test Results,8,AP,AP7
2027-11-19,Freitag,46,2027,11,,,"Geplanter Puffer für Administration, Urlaub oder nicht begünstigte Tätigkeiten.","Geplanter Puffer für Administration, Urlaub oder nicht begünstigte Tätigkeiten.",,0,BUFFER,Puffer / kein FuE
2027-11-22,Montag,47,2027,11,AP7,Finale Validierung und technische Schlussauswertung,Ausgewählte Architektur einmalig auf zurückgehaltenem Testset ausführen (geplante Etappe 4/5),Ausgewählte Architektur einmalig auf zurückgehaltenem Testset ausführen,Final Test Results,8,AP,AP7
2027-11-23,Dienstag,47,2027,11,AP7,Finale Validierung und technische Schlussauswertung,Ausgewählte Architektur einmalig auf zurückgehaltenem Testset ausführen (geplante Etappe 5/5),Ausgewählte Architektur einmalig auf zurückgehaltenem Testset ausführen,Final Test Results,4,AP,AP7
2027-11-23,Dienstag,47,2027,11,AP7,Finale Validierung und technische Schlussauswertung,Finale Ergebnisse reproduzierbar gegen alle relevanten Baselines vergleichen (geplante Etappe 1/4),Finale Ergebnisse reproduzierbar gegen alle relevanten Baselines vergleichen,Final Baseline Comparison,4,AP,AP7
2027-11-24,Mittwoch,47,2027,11,AP7,Finale Validierung und technische Schlussauswertung,Finale Ergebnisse reproduzierbar gegen alle relevanten Baselines vergleichen (geplante Etappe 1/4),Finale Ergebnisse reproduzierbar gegen alle relevanten Baselines vergleichen,Final Baseline Comparison,8,AP,AP7
2027-11-25,Donnerstag,47,2027,11,AP7,Finale Validierung und technische Schlussauswertung,Finale Ergebnisse reproduzierbar gegen alle relevanten Baselines vergleichen (geplante Etappe 2/4),Finale Ergebnisse reproduzierbar gegen alle relevanten Baselines vergleichen,Final Baseline Comparison,8,AP,AP7
2027-11-26,Freitag,47,2027,11,AP7,Finale Validierung und technische Schlussauswertung,Finale Ergebnisse reproduzierbar gegen alle relevanten Baselines vergleichen (geplante Etappe 3/4),Finale Ergebnisse reproduzierbar gegen alle relevanten Baselines vergleichen,Final Baseline Comparison,8,AP,AP7
2027-11-29,Montag,48,2027,11,AP7,Finale Validierung und technische Schlussauswertung,Finale Ergebnisse reproduzierbar gegen alle relevanten Baselines vergleichen (geplante Etappe 4/4),Finale Ergebnisse reproduzierbar gegen alle relevanten Baselines vergleichen,Final Baseline Comparison,4,AP,AP7
2027-11-29,Montag,48,2027,11,AP7,Finale Validierung und technische Schlussauswertung,"Ergebnisse nach Dokumenttyp, Widerspruchstyp und Schwierigkeitsgrad auswerten (geplante Etappe 1/5)","Ergebnisse nach Dokumenttyp, Widerspruchstyp und Schwierigkeitsgrad auswerten",Stratified Evaluation,4,AP,AP7
2027-11-30,Dienstag,48,2027,11,AP7,Finale Validierung und technische Schlussauswertung,"Ergebnisse nach Dokumenttyp, Widerspruchstyp und Schwierigkeitsgrad auswerten (geplante Etappe 1/5)","Ergebnisse nach Dokumenttyp, Widerspruchstyp und Schwierigkeitsgrad auswerten",Stratified Evaluation,8,AP,AP7
2027-12-01,Mittwoch,48,2027,12,AP7,Finale Validierung und technische Schlussauswertung,"Ergebnisse nach Dokumenttyp, Widerspruchstyp und Schwierigkeitsgrad auswerten (geplante Etappe 2/5)","Ergebnisse nach Dokumenttyp, Widerspruchstyp und Schwierigkeitsgrad auswerten",Stratified Evaluation,8,AP,AP7
2027-12-02,Donnerstag,48,2027,12,AP7,Finale Validierung und technische Schlussauswertung,"Ergebnisse nach Dokumenttyp, Widerspruchstyp und Schwierigkeitsgrad auswerten (geplante Etappe 3/5)","Ergebnisse nach Dokumenttyp, Widerspruchstyp und Schwierigkeitsgrad auswerten",Stratified Evaluation,8,AP,AP7
2027-12-03,Freitag,48,2027,12,,,"Geplanter Puffer für Administration, Urlaub oder nicht begünstigte Tätigkeiten.","Geplanter Puffer für Administration, Urlaub oder nicht begünstigte Tätigkeiten.",,0,BUFFER,Puffer / kein FuE
2027-12-06,Montag,49,2027,12,AP7,Finale Validierung und technische Schlussauswertung,"Ergebnisse nach Dokumenttyp, Widerspruchstyp und Schwierigkeitsgrad auswerten (geplante Etappe 4/5)","Ergebnisse nach Dokumenttyp, Widerspruchstyp und Schwierigkeitsgrad auswerten",Stratified Evaluation,8,AP,AP7
2027-12-07,Dienstag,49,2027,12,AP7,Finale Validierung und technische Schlussauswertung,"Ergebnisse nach Dokumenttyp, Widerspruchstyp und Schwierigkeitsgrad auswerten (geplante Etappe 5/5)","Ergebnisse nach Dokumenttyp, Widerspruchstyp und Schwierigkeitsgrad auswerten",Stratified Evaluation,4,AP,AP7
2027-12-07,Dienstag,49,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Verbleibende technische Fehlermuster auf dem finalen Testset analysieren (geplante Etappe 1/5),Verbleibende technische Fehlermuster auf dem finalen Testset analysieren,Final Error Analysis,4,AP,AP7
2027-12-08,Mittwoch,49,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Verbleibende technische Fehlermuster auf dem finalen Testset analysieren (geplante Etappe 1/5),Verbleibende technische Fehlermuster auf dem finalen Testset analysieren,Final Error Analysis,8,AP,AP7
2027-12-09,Donnerstag,49,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Verbleibende technische Fehlermuster auf dem finalen Testset analysieren (geplante Etappe 2/5),Verbleibende technische Fehlermuster auf dem finalen Testset analysieren,Final Error Analysis,8,AP,AP7
2027-12-10,Freitag,49,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Verbleibende technische Fehlermuster auf dem finalen Testset analysieren (geplante Etappe 3/5),Verbleibende technische Fehlermuster auf dem finalen Testset analysieren,Final Error Analysis,8,AP,AP7
2027-12-13,Montag,50,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Verbleibende technische Fehlermuster auf dem finalen Testset analysieren (geplante Etappe 4/5),Verbleibende technische Fehlermuster auf dem finalen Testset analysieren,Final Error Analysis,8,AP,AP7
2027-12-14,Dienstag,50,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Verbleibende technische Fehlermuster auf dem finalen Testset analysieren (geplante Etappe 5/5),Verbleibende technische Fehlermuster auf dem finalen Testset analysieren,Final Error Analysis,4,AP,AP7
2027-12-14,Dienstag,50,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Kalibrierung und Robustheit der finalen Architektur abschließend bewerten (geplante Etappe 1/3),Kalibrierung und Robustheit der finalen Architektur abschließend bewerten,Final Robustness,4,AP,AP7
2027-12-15,Mittwoch,50,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Kalibrierung und Robustheit der finalen Architektur abschließend bewerten (geplante Etappe 1/3),Kalibrierung und Robustheit der finalen Architektur abschließend bewerten,Final Robustness,8,AP,AP7
2027-12-16,Donnerstag,50,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Kalibrierung und Robustheit der finalen Architektur abschließend bewerten (geplante Etappe 2/3),Kalibrierung und Robustheit der finalen Architektur abschließend bewerten,Final Robustness,8,AP,AP7
2027-12-17,Freitag,50,2027,12,,,"Geplanter Puffer für Administration, Urlaub oder nicht begünstigte Tätigkeiten.","Geplanter Puffer für Administration, Urlaub oder nicht begünstigte Tätigkeiten.",,0,BUFFER,Puffer / kein FuE
2027-12-20,Montag,51,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Kalibrierung und Robustheit der finalen Architektur abschließend bewerten (geplante Etappe 3/3),Kalibrierung und Robustheit der finalen Architektur abschließend bewerten,Final Robustness,4,AP,AP7
2027-12-20,Montag,51,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Forschungsfragen und Hypothesen anhand der Messergebnisse beantworten (geplante Etappe 1/3),Forschungsfragen und Hypothesen anhand der Messergebnisse beantworten,Research Findings,4,AP,AP7
2027-12-21,Dienstag,51,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Forschungsfragen und Hypothesen anhand der Messergebnisse beantworten (geplante Etappe 1/3),Forschungsfragen und Hypothesen anhand der Messergebnisse beantworten,Research Findings,8,AP,AP7
2027-12-22,Mittwoch,51,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Forschungsfragen und Hypothesen anhand der Messergebnisse beantworten (geplante Etappe 2/3),Forschungsfragen und Hypothesen anhand der Messergebnisse beantworten,Research Findings,8,AP,AP7
2027-12-23,Donnerstag,51,2027,12,AP7,Finale Validierung und technische Schlussauswertung,Forschungsfragen und Hypothesen anhand der Messergebnisse beantworten (geplante Etappe 3/3),Forschungsfragen und Hypothesen anhand der Messergebnisse beantworten,Research Findings,4,AP,AP7
2027-12-23,Donnerstag,51,2027,12,AP7,Finale Validierung und technische Schlussauswertung,"Technische Grenzen, negative Ergebnisse und Folgeforschung dokumentieren (geplante Etappe 1/3)","Technische Grenzen, negative Ergebnisse und Folgeforschung dokumentieren",Limitations,4,AP,AP7
2027-12-24,Freitag,51,2027,12,AP7,Finale Validierung und technische Schlussauswertung,"Technische Grenzen, negative Ergebnisse und Folgeforschung dokumentieren (geplante Etappe 1/3)","Technische Grenzen, negative Ergebnisse und Folgeforschung dokumentieren",Limitations,8,AP,AP7
